method,curve_key,accuracy,correct,n,avg_flops_tflops,pct_lrm_flops,distance_to_ba80_tflops,distance_to_ba80_pct_lrm,regen_ratio,threshold,checkpoint,checkpoint_file,checkpoint_dir,checkpoint_kind,lambda,seed,epoch
TRIM-Agg,ppo_agg,62.0,124,200,445.548953,99.92561686013471,88.84446259999999,19.92561686013471,0.9979852249832102,0.39215,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,61.5,123,200,267.785073,60.05757263099484,88.91941739999999,19.94242736900516,0.4529885829415715,0.76345,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.648913,99.94803541727435,88.9444226,19.948035417274355,0.9971457353928811,0.72045,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.648913,99.94803541727435,88.9444226,19.948035417274355,0.9971457353928811,0.72045,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,445.673833,99.95362435728956,88.9693426,19.953624357289556,0.9976494291470785,0.7201,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.673833,99.95362435728956,88.9693426,19.953624357289556,0.9976494291470785,0.7201,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,60.0,120,200,267.701213,60.03876490588749,89.0032774,19.96123509411251,0.47531900604432503,0.6841,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,445.742013,99.96891544598284,89.03752259999999,19.968915445982844,0.9986568166554735,0.3918,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,445.742433,99.96900964160108,89.03794260000001,19.969009641601076,0.9988247145735393,0.39145,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,445.774633,99.97623130566568,89.0701426,19.976231305665678,0.9991605104096709,0.3911,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,445.808373,99.9837983536638,89.10388260000002,19.9837983536638,0.9986568166554735,0.71975,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.808373,99.9837983536638,89.10388260000002,19.9837983536638,0.9986568166554735,0.71975,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,445.813973,99.98505429524023,89.10948259999998,19.985054295240232,0.9993284083277367,0.7194,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.813973,99.98505429524023,89.10948259999998,19.985054295240232,0.9993284083277367,0.7194,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,445.815933,99.985493874792,89.11144259999998,19.985493874792,0.9994963062458025,0.71905,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.815933,99.985493874792,89.11144259999998,19.985493874792,0.9994963062458025,0.71905,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,445.816353,99.98558807041023,89.1118626,19.98558807041023,0.9994963062458025,0.39075,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,445.851633,99.99350050234187,89.1471426,19.993500502341874,0.9996642041638684,0.3904,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,445.876413,99.99905804381767,89.17192260000002,19.99905804381767,0.9998321020819342,0.39005,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,445.879773,99.99981160876354,89.1752826,19.999811608763537,0.9998321020819342,0.7187,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.879773,99.99981160876354,89.1752826,19.999811608763537,0.9998321020819342,0.7187,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71835,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.718,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71765,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7173,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71695,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7166,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71625,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7159,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71555,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7152,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71485,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7145,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71415,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7138,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71345,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7131,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71275,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7124,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71205,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7117,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71135,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.711,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.71065,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7103,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70995,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7096,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70925,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7089,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70855,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7082,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70785,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7075,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70715,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7068,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70645,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7061,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70575,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7054,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70505,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7047,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70435,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.704,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70365,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7033,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70295,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7026,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70225,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7019,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70155,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7012,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.70085,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,445.880613,100.0,89.17612259999999,20.0,1.0,0.7005,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
